Player_ID,Player_Type,Account_Age_Days,Device_Type,Region_Server,Days_Since_Last_Login,Login_Count_Last_7D,Matches_Played_Last_7D,Total_Play_Minutes_Last_7D,Reward_Points_Earned_Last_7D,Friend_Invites_Sent_Last_7D,Tutorial_Completed_Flag,Avg_Load_Time_Sec_Last_7D,Crash_Count_Last_7D,Special_Event_Participation_Last_7D,Number_Of_Topup_7D
11277,non-whale,new_account,android,EU,27.0,4.0,3.0,55.0,67.0,1.0,1.0,3.05,0.0,0.0,1.0
11278,non-whale,since_beta,android,SEA,1.0,10.0,23.0,159.0,939.0,0.0,1.0,3.11,0.0,1.0,1.0
11279,whale,since_beta,android,EU,1.0,16.0,45.0,555.0,2059.0,2.0,1.0,2.24,0.0,1.0,3.0
11280,non-whale,since_beta,ios,SEA,4.0,7.0,26.0,379.0,1188.0,1.0,1.0,2.45,0.0,1.0,0.0
11281,non-whale,veteran,ios,SEA,12.0,2.0,5.0,66.0,120.0,0.0,1.0,3.35,0.0,0.0,0.0
11282,non-whale,since_beta,android,EU,18.0,2.0,4.0,62.0,104.0,0.0,1.0,3.54,1.0,1.0,1.0
11283,non-whale,new_account,android,SEA,2.0,3.0,8.0,121.0,142.0,0.0,1.0,2.56,0.0,0.0,0.0
11284,non-whale,veteran,ios,EU,18.0,3.0,4.0,84.0,111.0,0.0,1.0,2.9,0.0,1.0,1.0
11285,non-whale,new_account,android,NA,5.0,4.0,6.0,80.0,120.0,0.0,0.0,3.57,0.0,1.0,0.0
11286,non-whale,veteran,android,SEA,19.0,0.0,7.0,76.0,105.0,0.0,1.0,2.42,0.0,0.0,0.0
11287,non-whale,new_account,android,SEA,5.0,6.0,12.0,88.0,143.0,0.0,1.0,3.54,0.0,1.0,0.0
11288,non-whale,veteran,android,NA,7.0,3.0,4.0,62.0,23.0,0.0,1.0,2.86,,0.0,0.0
11289,non-whale,new_account,android,NA,17.0,3.0,4.0,86.0,106.0,0.0,1.0,2.62,0.0,1.0,0.0
11290,non-whale,veteran,ios,SEA,2.0,6.0,22.0,122.0,1066.0,0.0,1.0,2.06,0.0,0.0,2.0
11291,,since_beta,android,NA,16.0,10.0,21.0,254.0,1164.0,1.0,1.0,,0.0,1.0,0.0
11292,non-whale,established,android,SEA,27.0,2.0,6.0,85.0,133.0,0.0,1.0,2.43,0.0,0.0,0.0
11293,non-whale,since_beta,android,EU,11.0,10.0,25.0,173.0,52.0,0.0,1.0,2.91,0.0,1.0,2.0
11294,non-whale,veteran,ios,NA,13.0,5.0,20.0,82.0,1151.0,1.0,0.0,1.72,0.0,1.0,0.0
11295,non-whale,since_beta,android,SEA,8.0,5.0,5.0,98.0,117.0,0.0,1.0,1.74,0.0,0.0,0.0
11296,non-whale,established,ios,SEA,6.0,4.0,6.0,9.0,67.0,0.0,1.0,3.87,0.0,0.0,0.0
11297,non-whale,established,android,EU,3.0,5.0,5.0,86.0,128.0,0.0,1.0,2.86,0.0,0.0,1.0
11298,non-whale,veteran,ios,SEA,15.0,3.0,1.0,70.0,191.0,0.0,1.0,2.74,0.0,0.0,0.0
11299,non-whale,since_beta,ios,SEA,6.0,11.0,21.0,332.0,666.0,1.0,1.0,2.24,0.0,0.0,3.0
11300,non-whale,new_account,android,SEA,26.0,2.0,11.0,61.0,50.0,0.0,1.0,3.69,0.0,0.0,0.0
11301,non-whale,established,ios,EU,23.0,5.0,5.0,48.0,83.0,0.0,1.0,3.55,0.0,0.0,1.0
11302,non-whale,established,android,EU,7.0,2.0,8.0,106.0,7.0,1.0,1.0,2.51,1.0,0.0,1.0
11303,non-whale,new_account,android,SEA,2.0,13.0,25.0,162.0,523.0,0.0,1.0,2.78,0.0,1.0,0.0
11304,non-whale,since_beta,ios,NA,0.0,4.0,7.0,34.0,190.0,0.0,1.0,2.18,0.0,1.0,0.0
11305,non-whale,since_beta,ios,SEA,21.0,2.0,8.0,70.0,0.0,0.0,1.0,3.9,0.0,0.0,1.0
11306,non-whale,new_account,ios,SEA,0.0,4.0,6.0,36.0,135.0,0.0,1.0,3.21,0.0,0.0,0.0
11307,non-whale,new_account,android,EU,17.0,5.0,9.0,92.0,314.0,2.0,1.0,2.99,0.0,0.0,1.0
11308,non-whale,established,ios,SEA,20.0,5.0,9.0,73.0,199.0,0.0,1.0,3.51,0.0,1.0,0.0
11309,non-whale,established,android,EU,5.0,7.0,19.0,259.0,538.0,1.0,1.0,2.4,0.0,1.0,2.0
11310,non-whale,new_account,android,EU,7.0,1.0,5.0,106.0,14.0,1.0,1.0,2.67,0.0,1.0,1.0
11311,non-whale,established,ios,NA,9.0,3.0,5.0,50.0,30.0,0.0,1.0,3.27,0.0,0.0,0.0
11312,non-whale,veteran,ios,SEA,17.0,12.0,33.0,99.0,328.0,1.0,1.0,2.95,0.0,0.0,3.0
11313,non-whale,veteran,android,EU,0.0,4.0,7.0,62.0,108.0,1.0,0.0,3.16,1.0,1.0,2.0
11314,non-whale,new_account,android,NA,3.0,8.0,6.0,60.0,176.0,0.0,1.0,2.86,0.0,0.0,0.0
11315,non-whale,new_account,,EU,1.0,4.0,3.0,106.0,277.0,1.0,0.0,2.09,0.0,0.0,2.0
11316,non-whale,established,android,EU,6.0,12.0,29.0,288.0,829.0,0.0,1.0,2.7,0.0,0.0,2.0
11317,non-whale,new_account,ios,SEA,1.0,8.0,19.0,146.0,469.0,4.0,1.0,1.98,0.0,0.0,1.0
11318,non-whale,new_account,android,EU,11.0,3.0,5.0,35.0,143.0,0.0,1.0,2.47,1.0,0.0,1.0
11319,non-whale,veteran,android,SEA,27.0,3.0,9.0,11.0,110.0,1.0,1.0,4.23,0.0,0.0,0.0
11320,non-whale,new_account,ios,SEA,0.0,6.0,15.0,62.0,118.0,0.0,1.0,3.39,0.0,0.0,0.0
11321,non-whale,established,ios,SEA,3.0,6.0,33.0,258.0,565.0,0.0,1.0,2.14,0.0,0.0,1.0
11322,non-whale,veteran,android,EU,17.0,12.0,19.0,186.0,350.0,0.0,1.0,2.92,0.0,1.0,3.0
11323,non-whale,veteran,android,EU,16.0,3.0,,100.0,69.0,0.0,1.0,3.93,0.0,0.0,1.0
11324,non-whale,since_beta,android,SEA,21.0,3.0,6.0,24.0,99.0,0.0,1.0,3.53,0.0,1.0,0.0
11325,non-whale,new_account,ios,SEA,10.0,6.0,15.0,25.0,63.0,0.0,1.0,2.94,0.0,1.0,0.0
11326,non-whale,established,ios,EU,21.0,3.0,4.0,95.0,176.0,0.0,1.0,2.92,1.0,0.0,1.0
11327,non-whale,veteran,android,EU,7.0,2.0,8.0,87.0,0.0,0.0,1.0,3.29,0.0,1.0,1.0
11328,non-whale,veteran,android,NA,17.0,4.0,2.0,109.0,63.0,0.0,1.0,1.35,0.0,0.0,0.0
11329,whale,since_beta,ios,NA,,19.0,47.0,492.0,2372.0,2.0,1.0,1.88,0.0,1.0,2.0
11330,non-whale,since_beta,ios,EU,26.0,1.0,9.0,66.0,96.0,0.0,1.0,4.04,0.0,0.0,1.0
11331,whale,since_beta,ios,SEA,10.0,20.0,55.0,630.0,2835.0,2.0,1.0,2.43,0.0,1.0,4.0
11332,non-whale,established,ios,NA,17.0,2.0,10.0,88.0,144.0,0.0,1.0,3.97,0.0,0.0,0.0
11333,non-whale,new_account,ios,EU,2.0,6.0,13.0,158.0,178.0,4.0,1.0,3.44,0.0,0.0,1.0
11334,non-whale,since_beta,android,NA,21.0,11.0,15.0,158.0,1284.0,2.0,1.0,2.74,0.0,1.0,0.0
11335,non-whale,veteran,android,SEA,21.0,3.0,6.0,106.0,63.0,1.0,1.0,3.3,0.0,0.0,0.0
11336,non-whale,since_beta,android,NA,2.0,5.0,35.0,281.0,723.0,1.0,1.0,1.78,0.0,1.0,1.0
11337,non-whale,veteran,android,SEA,18.0,0.0,5.0,69.0,150.0,0.0,0.0,3.5,0.0,1.0,0.0
11338,non-whale,new_account,android,EU,25.0,3.0,6.0,80.0,119.0,0.0,1.0,2.83,0.0,1.0,1.0
11339,non-whale,new_account,ios,EU,13.0,2.0,11.0,101.0,134.0,0.0,1.0,3.29,0.0,0.0,1.0
11340,non-whale,established,ios,SEA,25.0,3.0,6.0,28.0,176.0,1.0,1.0,3.72,0.0,0.0,0.0
11341,non-whale,veteran,android,SEA,18.0,1.0,12.0,83.0,81.0,0.0,1.0,2.66,0.0,0.0,
11342,non-whale,new_account,android,SEA,20.0,3.0,6.0,66.0,93.0,0.0,1.0,2.68,0.0,1.0,0.0
11343,non-whale,since_beta,ios,SEA,27.0,5.0,7.0,80.0,136.0,0.0,1.0,3.89,0.0,0.0,0.0
11344,non-whale,new_account,android,SEA,12.0,6.0,15.0,74.0,227.0,0.0,0.0,3.38,0.0,0.0,0.0
11345,non-whale,established,android,NA,21.0,2.0,2.0,56.0,166.0,1.0,1.0,4.59,,0.0,0.0
11346,non-whale,new_account,android,SEA,12.0,5.0,10.0,77.0,171.0,0.0,0.0,3.66,0.0,1.0,1.0
11347,non-whale,new_account,android,NA,4.0,7.0,11.0,131.0,304.0,1.0,0.0,2.32,1.0,0.0,0.0
11348,non-whale,established,,EU,17.0,1.0,8.0,99.0,32.0,0.0,1.0,2.66,0.0,1.0,1.0
11349,non-whale,since_beta,ios,EU,10.0,7.0,5.0,80.0,130.0,1.0,1.0,4.22,0.0,0.0,1.0
11350,non-whale,new_account,ios,SEA,3.0,3.0,8.0,80.0,224.0,0.0,0.0,3.32,0.0,0.0,0.0
11351,non-whale,veteran,android,EU,26.0,1.0,11.0,114.0,66.0,1.0,1.0,3.78,0.0,0.0,1.0
11352,non-whale,veteran,android,EU,17.0,1.0,3.0,51.0,206.0,0.0,1.0,2.81,1.0,1.0,2.0
11353,non-whale,since_beta,ios,SEA,7.0,3.0,8.0,86.0,136.0,1.0,1.0,2.94,0.0,0.0,0.0
11354,non-whale,since_beta,ios,EU,20.0,10.0,29.0,271.0,1136.0,2.0,1.0,1.87,0.0,0.0,3.0
11355,whale,established,android,EU,4.0,24.0,50.0,457.0,1987.0,1.0,1.0,2.05,0.0,0.0,4.0
11356,non-whale,established,android,SEA,21.0,1.0,6.0,102.0,97.0,0.0,1.0,2.71,0.0,0.0,0.0
11357,non-whale,since_beta,android,SEA,10.0,0.0,4.0,42.0,176.0,0.0,1.0,2.58,0.0,0.0,0.0
11358,non-whale,new_account,ios,EU,8.0,2.0,7.0,199.0,157.0,0.0,0.0,2.38,1.0,1.0,2.0
11359,non-whale,veteran,ios,SEA,9.0,6.0,25.0,160.0,830.0,1.0,1.0,2.57,0.0,1.0,2.0
11360,non-whale,since_beta,android,NA,11.0,12.0,23.0,335.0,743.0,2.0,1.0,2.73,0.0,1.0,1.0
11361,non-whale,veteran,ios,SEA,14.0,6.0,28.0,181.0,839.0,0.0,1.0,2.72,0.0,1.0,0.0
11362,non-whale,established,android,SEA,24.0,3.0,10.0,86.0,221.0,0.0,1.0,3.17,0.0,1.0,0.0
11363,non-whale,since_beta,ios,EU,2.0,9.0,22.0,314.0,776.0,2.0,1.0,1.6,0.0,1.0,1.0
11364,non-whale,veteran,ios,SEA,27.0,3.0,5.0,63.0,123.0,0.0,1.0,3.27,0.0,0.0,0.0
11365,non-whale,established,android,SEA,26.0,4.0,2.0,45.0,149.0,0.0,1.0,2.42,0.0,0.0,0.0
11366,non-whale,established,android,EU,4.0,13.0,21.0,186.0,1145.0,1.0,0.0,3.1,0.0,1.0,3.0
11367,non-whale,since_beta,ios,SEA,24.0,2.0,8.0,114.0,51.0,0.0,1.0,3.9,0.0,0.0,0.0
11368,non-whale,new_account,android,NA,4.0,5.0,9.0,146.0,222.0,1.0,0.0,2.82,0.0,1.0,0.0
11369,non-whale,established,ios,SEA,9.0,1.0,11.0,26.0,194.0,1.0,1.0,2.71,0.0,0.0,0.0
11370,non-whale,new_account,android,NA,11.0,2.0,6.0,109.0,143.0,1.0,1.0,3.97,0.0,,0.0
11371,non-whale,new_account,android,NA,0.0,3.0,6.0,127.0,273.0,2.0,1.0,2.81,0.0,0.0,0.0
11372,non-whale,veteran,android,SEA,22.0,9.0,8.0,47.0,97.0,0.0,1.0,1.74,0.0,0.0,0.0
11373,whale,established,ios,EU,5.0,13.0,48.0,502.0,927.0,1.0,1.0,1.96,0.0,0.0,3.0
11374,non-whale,since_beta,android,EU,14.0,5.0,6.0,79.0,75.0,0.0,1.0,4.35,0.0,0.0,1.0
11375,non-whale,new_account,android,SEA,1.0,7.0,12.0,77.0,236.0,1.0,1.0,2.86,,1.0,0.0
11376,non-whale,veteran,ios,SEA,23.0,2.0,8.0,96.0,90.0,0.0,1.0,3.39,0.0,1.0,0.0
11377,non-whale,veteran,ios,EU,6.0,16.0,28.0,335.0,1250.0,1.0,1.0,2.13,0.0,1.0,3.0
11378,non-whale,new_account,android,NA,15.0,4.0,8.0,87.0,169.0,0.0,1.0,3.41,0.0,0.0,0.0
11379,non-whale,veteran,android,NA,25.0,2.0,7.0,63.0,142.0,0.0,0.0,3.02,0.0,0.0,0.0
11380,non-whale,new_account,ios,EU,22.0,0.0,3.0,96.0,96.0,0.0,1.0,3.45,0.0,0.0,1.0
11381,non-whale,since_beta,android,SEA,21.0,2.0,3.0,96.0,170.0,1.0,1.0,3.31,0.0,0.0,0.0
11382,non-whale,established,android,EU,6.0,17.0,34.0,,1312.0,1.0,1.0,2.73,0.0,0.0,2.0
11383,non-whale,since_beta,android,EU,8.0,8.0,29.0,36.0,1081.0,1.0,1.0,2.22,0.0,1.0,1.0
11384,non-whale,veteran,ios,EU,12.0,11.0,25.0,141.0,418.0,2.0,1.0,2.22,0.0,0.0,2.0
11385,non-whale,veteran,android,NA,11.0,4.0,4.0,67.0,135.0,0.0,1.0,3.44,0.0,0.0,0.0
11386,non-whale,since_beta,ios,NA,1.0,12.0,21.0,173.0,974.0,0.0,1.0,2.81,0.0,0.0,1.0
11387,non-whale,since_beta,android,SEA,22.0,2.0,4.0,72.0,109.0,0.0,1.0,2.91,0.0,0.0,0.0
11388,whale,established,android,EU,12.0,20.0,63.0,558.0,2221.0,3.0,1.0,1.89,0.0,1.0,5.0
11389,non-whale,new_account,android,NA,11.0,9.0,14.0,119.0,128.0,0.0,0.0,2.63,0.0,1.0,0.0
11390,non-whale,since_beta,android,SEA,20.0,5.0,5.0,86.0,191.0,0.0,1.0,3.68,0.0,0.0,0.0
11391,non-whale,veteran,ios,SEA,21.0,3.0,5.0,88.0,0.0,1.0,1.0,2.69,0.0,1.0,0.0
11392,non-whale,established,android,SEA,16.0,1.0,3.0,71.0,0.0,0.0,1.0,2.55,0.0,0.0,0.0
11393,non-whale,new_account,ios,EU,13.0,7.0,22.0,207.0,893.0,0.0,1.0,2.08,0.0,1.0,1.0
11394,non-whale,since_beta,android,EU,7.0,4.0,20.0,221.0,1039.0,2.0,0.0,1.99,0.0,0.0,2.0
11395,whale,since_beta,android,NA,0.0,24.0,43.0,602.0,2452.0,0.0,1.0,1.57,0.0,1.0,4.0
11396,non-whale,veteran,ios,SEA,3.0,1.0,3.0,64.0,0.0,0.0,1.0,3.85,0.0,0.0,0.0
11397,non-whale,established,ios,SEA,0.0,7.0,26.0,80.0,418.0,0.0,1.0,1.53,0.0,0.0,2.0
11398,non-whale,veteran,android,SEA,4.0,9.0,28.0,181.0,877.0,1.0,1.0,2.8,0.0,1.0,1.0
11399,non-whale,veteran,android,EU,8.0,3.0,6.0,33.0,99.0,0.0,0.0,3.03,0.0,0.0,1.0
11400,non-whale,established,ios,EU,12.0,14.0,25.0,243.0,825.0,1.0,1.0,2.41,0.0,0.0,1.0
11401,non-whale,new_account,ios,NA,23.0,4.0,6.0,61.0,46.0,1.0,1.0,3.13,0.0,1.0,0.0
11402,non-whale,veteran,android,SEA,22.0,1.0,11.0,98.0,113.0,0.0,1.0,3.31,0.0,0.0,0.0
11403,non-whale,new_account,ios,SEA,0.0,7.0,9.0,150.0,192.0,0.0,0.0,2.83,0.0,0.0,0.0
11404,non-whale,established,android,EU,6.0,4.0,4.0,81.0,86.0,0.0,1.0,2.85,0.0,0.0,1.0
11405,whale,veteran,ios,EU,2.0,21.0,51.0,425.0,846.0,2.0,1.0,1.75,0.0,0.0,4.0
11406,non-whale,new_account,android,NA,11.0,9.0,22.0,233.0,1200.0,0.0,1.0,2.49,0.0,0.0,0.0
11407,non-whale,established,android,EU,23.0,4.0,5.0,67.0,157.0,0.0,1.0,2.5,0.0,1.0,1.0
11408,non-whale,established,android,SEA,3.0,13.0,26.0,217.0,1108.0,2.0,1.0,2.4,0.0,0.0,0.0
11409,non-whale,established,ios,SEA,10.0,11.0,23.0,170.0,929.0,0.0,1.0,2.65,0.0,0.0,3.0
11410,non-whale,established,android,SEA,26.0,1.0,6.0,30.0,79.0,0.0,1.0,3.23,0.0,0.0,0.0
11411,non-whale,since_beta,android,SEA,20.0,3.0,6.0,49.0,19.0,1.0,1.0,3.7,0.0,0.0,0.0
11412,non-whale,since_beta,android,EU,10.0,3.0,8.0,74.0,101.0,0.0,1.0,3.61,0.0,0.0,1.0
11413,non-whale,established,ios,SEA,6.0,5.0,5.0,48.0,87.0,0.0,1.0,3.02,2.0,0.0,0.0
11414,non-whale,veteran,android,NA,0.0,4.0,7.0,43.0,77.0,1.0,1.0,3.24,0.0,0.0,0.0
11415,non-whale,veteran,android,EU,8.0,4.0,5.0,87.0,34.0,0.0,1.0,3.18,0.0,0.0,1.0
11416,non-whale,established,ios,SEA,11.0,2.0,3.0,59.0,198.0,0.0,1.0,2.69,0.0,0.0,0.0
11417,non-whale,new_account,ios,SEA,0.0,8.0,8.0,53.0,12.0,1.0,1.0,2.68,0.0,1.0,0.0
11418,non-whale,established,ios,EU,21.0,1.0,7.0,54.0,214.0,0.0,1.0,2.64,0.0,0.0,1.0
11419,non-whale,established,ios,SEA,19.0,8.0,26.0,184.0,621.0,0.0,1.0,2.51,0.0,1.0,1.0
11420,non-whale,since_beta,android,SEA,3.0,14.0,21.0,230.0,1034.0,1.0,1.0,2.85,0.0,0.0,2.0
11421,non-whale,established,android,SEA,18.0,9.0,28.0,283.0,974.0,0.0,1.0,3.13,0.0,1.0,3.0
11422,non-whale,established,android,SEA,10.0,1.0,5.0,78.0,122.0,1.0,1.0,3.37,0.0,0.0,0.0
11423,non-whale,new_account,ios,SEA,3.0,4.0,8.0,64.0,84.0,0.0,0.0,3.52,0.0,0.0,1.0
11424,non-whale,established,android,SEA,6.0,2.0,17.0,144.0,981.0,0.0,1.0,2.31,0.0,0.0,1.0
11425,whale,since_beta,android,SEA,5.0,17.0,39.0,421.0,3383.0,1.0,1.0,1.88,0.0,1.0,2.0
11426,non-whale,since_beta,android,SEA,17.0,4.0,9.0,73.0,113.0,0.0,1.0,3.15,1.0,0.0,0.0
11427,non-whale,since_beta,android,SEA,23.0,4.0,10.0,96.0,104.0,0.0,1.0,2.76,0.0,0.0,0.0
11428,non-whale,veteran,android,SEA,14.0,8.0,19.0,181.0,549.0,0.0,1.0,3.06,0.0,0.0,0.0
11429,non-whale,established,android,EU,17.0,3.0,6.0,18.0,73.0,0.0,1.0,2.89,0.0,0.0,1.0
11430,non-whale,new_account,android,SEA,21.0,2.0,2.0,116.0,242.0,0.0,1.0,2.78,0.0,0.0,0.0
11431,non-whale,veteran,android,SEA,22.0,4.0,9.0,13.0,228.0,0.0,1.0,2.61,0.0,0.0,0.0
11432,non-whale,,android,EU,11.0,,22.0,345.0,670.0,1.0,1.0,3.41,0.0,1.0,2.0
11433,non-whale,new_account,android,NA,25.0,4.0,16.0,99.0,111.0,0.0,1.0,3.85,0.0,0.0,0.0
11434,non-whale,veteran,android,SEA,21.0,5.0,11.0,46.0,31.0,0.0,0.0,2.97,0.0,0.0,0.0
11435,whale,since_beta,ios,SEA,3.0,27.0,46.0,604.0,2350.0,0.0,1.0,2.24,0.0,0.0,4.0
11436,non-whale,established,android,SEA,7.0,8.0,35.0,241.0,803.0,2.0,1.0,2.04,0.0,0.0,0.0
11437,non-whale,since_beta,ios,,2.0,5.0,18.0,260.0,534.0,0.0,1.0,2.22,0.0,0.0,4.0
11438,non-whale,new_account,android,EU,0.0,6.0,19.0,134.0,125.0,0.0,0.0,2.78,0.0,1.0,1.0
11439,non-whale,new_account,ios,NA,5.0,5.0,6.0,45.0,223.0,0.0,1.0,3.64,0.0,0.0,0.0
11440,whale,veteran,ios,EU,4.0,19.0,52.0,549.0,2881.0,2.0,1.0,2.13,0.0,1.0,4.0
11441,non-whale,new_account,android,SEA,23.0,4.0,5.0,51.0,105.0,2.0,1.0,2.8,0.0,0.0,0.0
11442,non-whale,established,android,SEA,15.0,8.0,24.0,139.0,951.0,0.0,1.0,2.56,0.0,0.0,2.0
11443,non-whale,since_beta,ios,NA,18.0,3.0,8.0,98.0,73.0,0.0,1.0,2.73,0.0,0.0,0.0
11444,non-whale,new_account,android,SEA,6.0,0.0,5.0,56.0,83.0,0.0,1.0,2.59,0.0,0.0,0.0
11445,non-whale,since_beta,ios,SEA,10.0,13.0,22.0,242.0,544.0,1.0,1.0,2.88,0.0,1.0,1.0
11446,whale,established,android,SEA,7.0,17.0,39.0,530.0,2201.0,3.0,1.0,2.13,0.0,0.0,3.0
11447,non-whale,new_account,ios,SEA,10.0,4.0,12.0,138.0,48.0,1.0,1.0,2.6,0.0,1.0,1.0
11448,non-whale,established,android,SEA,13.0,5.0,2.0,86.0,150.0,0.0,1.0,3.47,0.0,1.0,0.0
11449,non-whale,since_beta,android,EU,7.0,5.0,7.0,32.0,177.0,0.0,1.0,,0.0,0.0,1.0
11450,non-whale,new_account,ios,SEA,1.0,3.0,9.0,60.0,260.0,2.0,0.0,2.17,0.0,1.0,0.0
11451,non-whale,established,ios,SEA,26.0,3.0,4.0,95.0,218.0,0.0,1.0,2.15,0.0,0.0,0.0
11452,non-whale,veteran,ios,NA,3.0,10.0,26.0,199.0,975.0,0.0,1.0,1.6,0.0,,2.0
11453,non-whale,veteran,ios,SEA,1.0,4.0,3.0,83.0,121.0,0.0,0.0,3.15,0.0,1.0,0.0
11454,non-whale,established,android,EU,21.0,2.0,3.0,106.0,118.0,0.0,1.0,3.59,0.0,0.0,1.0
11455,non-whale,new_account,android,EU,14.0,5.0,2.0,156.0,131.0,0.0,1.0,3.26,0.0,1.0,1.0
11456,non-whale,veteran,ios,SEA,22.0,1.0,6.0,74.0,192.0,0.0,1.0,2.94,0.0,0.0,0.0
11457,non-whale,veteran,android,SEA,17.0,4.0,5.0,67.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0
11458,non-whale,since_beta,ios,,27.0,1.0,5.0,39.0,205.0,1.0,1.0,3.14,0.0,0.0,0.0
11459,non-whale,new_account,android,EU,19.0,5.0,9.0,120.0,221.0,0.0,1.0,2.76,0.0,1.0,1.0
11460,non-whale,new_account,android,SEA,4.0,6.0,7.0,100.0,70.0,1.0,0.0,3.13,1.0,0.0,0.0
11461,non-whale,since_beta,android,NA,2.0,4.0,2.0,96.0,84.0,0.0,1.0,4.46,0.0,0.0,0.0
11462,non-whale,veteran,ios,EU,26.0,7.0,3.0,64.0,3.0,0.0,1.0,3.43,0.0,0.0,1.0
11463,non-whale,since_beta,android,NA,2.0,12.0,30.0,164.0,334.0,2.0,1.0,2.34,0.0,0.0,2.0
11464,non-whale,veteran,ios,EU,12.0,6.0,6.0,83.0,198.0,0.0,1.0,3.03,0.0,0.0,1.0
11465,non-whale,since_beta,ios,EU,8.0,10.0,20.0,223.0,696.0,0.0,1.0,2.68,0.0,1.0,2.0
11466,non-whale,new_account,ios,NA,20.0,5.0,2.0,69.0,38.0,0.0,1.0,2.19,0.0,0.0,0.0
11467,non-whale,veteran,ios,EU,23.0,3.0,2.0,35.0,56.0,0.0,1.0,2.35,0.0,0.0,1.0
11468,non-whale,since_beta,android,SEA,25.0,9.0,38.0,147.0,1211.0,0.0,1.0,2.36,0.0,0.0,0.0
11469,non-whale,veteran,android,SEA,7.0,5.0,5.0,65.0,159.0,0.0,1.0,3.55,0.0,0.0,0.0
11470,non-whale,new_account,ios,SEA,2.0,0.0,8.0,88.0,328.0,1.0,1.0,2.42,0.0,1.0,0.0
11471,non-whale,since_beta,ios,NA,25.0,2.0,9.0,82.0,169.0,0.0,1.0,3.23,1.0,1.0,0.0
11472,non-whale,veteran,ios,EU,27.0,1.0,7.0,54.0,38.0,0.0,1.0,3.22,0.0,0.0,1.0
11473,non-whale,new_account,ios,EU,0.0,3.0,8.0,73.0,98.0,0.0,1.0,2.85,0.0,0.0,1.0
11474,non-whale,veteran,android,SEA,0.0,3.0,3.0,70.0,82.0,0.0,1.0,4.03,0.0,0.0,0.0
11475,non-whale,veteran,ios,NA,2.0,11.0,24.0,196.0,691.0,0.0,1.0,2.94,0.0,1.0,1.0
11476,non-whale,veteran,android,SEA,1.0,3.0,6.0,74.0,46.0,0.0,1.0,2.48,0.0,0.0,0.0
11477,non-whale,veteran,android,NA,2.0,10.0,22.0,228.0,400.0,1.0,1.0,1.96,0.0,0.0,0.0
11478,non-whale,since_beta,ios,SEA,14.0,8.0,28.0,260.0,1096.0,1.0,1.0,3.13,0.0,0.0,0.0
11479,non-whale,veteran,android,SEA,22.0,4.0,9.0,7.0,0.0,2.0,1.0,2.49,0.0,0.0,0.0
11480,whale,since_beta,android,SEA,2.0,17.0,47.0,482.0,2377.0,1.0,1.0,1.89,0.0,1.0,3.0
11481,non-whale,since_beta,android,EU,8.0,11.0,29.0,261.0,1301.0,0.0,0.0,2.33,0.0,1.0,1.0
11482,non-whale,veteran,android,NA,16.0,3.0,6.0,89.0,183.0,0.0,1.0,2.63,0.0,1.0,0.0
11483,non-whale,since_beta,android,SEA,5.0,9.0,12.0,242.0,484.0,2.0,1.0,2.89,0.0,1.0,0.0
11484,non-whale,since_beta,ios,SEA,4.0,8.0,28.0,363.0,522.0,1.0,0.0,2.59,0.0,0.0,3.0
11485,non-whale,established,android,EU,23.0,1.0,6.0,59.0,124.0,0.0,1.0,4.42,0.0,0.0,1.0
11486,non-whale,established,ios,SEA,21.0,4.0,8.0,84.0,107.0,0.0,1.0,3.53,0.0,1.0,0.0
11487,non-whale,since_beta,android,SEA,13.0,0.0,6.0,18.0,110.0,0.0,1.0,3.04,0.0,0.0,0.0
11488,non-whale,veteran,android,SEA,0.0,4.0,6.0,80.0,299.0,0.0,1.0,3.13,0.0,0.0,0.0
11489,non-whale,veteran,android,SEA,13.0,4.0,31.0,244.0,1274.0,0.0,1.0,2.26,0.0,1.0,1.0
11490,non-whale,since_beta,android,NA,4.0,5.0,25.0,220.0,741.0,0.0,1.0,1.94,0.0,1.0,3.0
11491,non-whale,new_account,android,SEA,6.0,7.0,8.0,123.0,32.0,1.0,1.0,2.75,0.0,0.0,0.0
11492,non-whale,since_beta,ios,SEA,14.0,2.0,7.0,61.0,57.0,0.0,1.0,2.47,1.0,0.0,0.0
11493,non-whale,veteran,android,SEA,3.0,3.0,7.0,108.0,102.0,1.0,1.0,3.97,0.0,0.0,0.0
11494,whale,since_beta,ios,NA,2.0,25.0,33.0,423.0,1746.0,1.0,1.0,2.2,0.0,,1.0
11495,non-whale,since_beta,android,SEA,9.0,12.0,25.0,302.0,995.0,0.0,1.0,2.16,0.0,0.0,0.0
11496,non-whale,established,android,NA,1.0,13.0,28.0,220.0,475.0,1.0,1.0,2.15,0.0,0.0,3.0
11497,non-whale,established,ios,NA,23.0,4.0,5.0,94.0,128.0,0.0,1.0,2.67,0.0,1.0,0.0
11498,non-whale,veteran,ios,EU,25.0,2.0,4.0,61.0,0.0,1.0,1.0,2.45,0.0,0.0,1.0
11499,non-whale,established,android,SEA,23.0,3.0,6.0,104.0,11.0,0.0,1.0,4.06,0.0,0.0,0.0
11500,non-whale,new_account,android,SEA,16.0,5.0,12.0,120.0,218.0,1.0,1.0,4.09,0.0,1.0,0.0
